target_type,flow_type,scenario_type,device_type,platform_name,task_completed,task_failed,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,unnecessary_clicks,path_deviation_score,app_launch_time_ms,screen_load_time_ms,feedback_delay_ms,interaction_response_time_ms,finish_time_ms,error_message_present,error_message_clarity,popup_detected,overlay_blocks_action,timeout_occurred,crash_detected,anr_detected,friction_level_prediction,run_index
android_app,form_submit,medium,android_emulator,Android,0,1,5.0959,0,0,0,0,1,0,0,0,62188,0,0,0,5095,0,none,0,0,0,1,0,,138
android_app,form_submit,bad,android_emulator,Android,0,1,5.1033,0,0,0,0,1,0,0,0,62188,0,0,0,5103,0,none,0,0,0,1,0,,138
android_app,login,good,android_emulator,Android,0,1,5.1246,0,0,0,0,1,0,0,0,62188,0,0,0,5124,0,none,0,0,0,1,0,,139
android_app,login,medium,android_emulator,Android,0,1,5.0946,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,139
android_app,login,bad,android_emulator,Android,0,1,5.0891,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,139
android_app,signup,good,android_emulator,Android,0,1,5.0884,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,139
android_app,signup,medium,android_emulator,Android,0,1,5.0987,0,0,0,0,1,0,0,0,62188,0,0,0,5098,0,none,0,0,0,1,0,,139
android_app,signup,bad,android_emulator,Android,0,1,5.1089,0,0,0,0,1,0,0,0,62188,0,0,0,5108,0,none,0,0,0,1,0,,139
android_app,search,good,android_emulator,Android,0,1,5.0935,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,139
android_app,search,medium,android_emulator,Android,0,1,5.0935,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,139
android_app,search,bad,android_emulator,Android,0,1,5.0973,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,139
android_app,button_click,good,android_emulator,Android,0,1,5.0883,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,139
android_app,button_click,medium,android_emulator,Android,0,1,5.0872,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,139
android_app,button_click,bad,android_emulator,Android,0,1,5.0883,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,139
android_app,form_submit,good,android_emulator,Android,0,1,5.1279,0,0,0,0,1,0,0,0,62188,0,0,0,5127,0,none,0,0,0,1,0,,139
android_app,form_submit,medium,android_emulator,Android,0,1,5.1103,0,0,0,0,1,0,0,0,62188,0,0,0,5110,0,none,0,0,0,1,0,,139
android_app,form_submit,bad,android_emulator,Android,0,1,5.1003,0,0,0,0,1,0,0,0,62188,0,0,0,5100,0,none,0,0,0,1,0,,139
android_app,login,good,android_emulator,Android,0,1,5.0959,0,0,0,0,1,0,0,0,62188,0,0,0,5095,0,none,0,0,0,1,0,,140
android_app,login,medium,android_emulator,Android,0,1,5.0881,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,140
android_app,login,bad,android_emulator,Android,0,1,5.0935,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,140
android_app,signup,good,android_emulator,Android,0,1,5.1037,0,0,0,0,1,0,0,0,62188,0,0,0,5103,0,none,0,0,0,1,0,,140
android_app,signup,medium,android_emulator,Android,0,1,5.0966,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,140
android_app,signup,bad,android_emulator,Android,0,1,5.0826,0,0,0,0,1,0,0,0,62188,0,0,0,5082,0,none,0,0,0,1,0,,140
android_app,search,good,android_emulator,Android,0,1,5.0829,0,0,0,0,1,0,0,0,62188,0,0,0,5082,0,none,0,0,0,1,0,,140
android_app,search,medium,android_emulator,Android,0,1,5.0887,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,140
android_app,search,bad,android_emulator,Android,0,1,5.0859,0,0,0,0,1,0,0,0,62188,0,0,0,5085,0,none,0,0,0,1,0,,140
android_app,button_click,good,android_emulator,Android,0,1,5.0876,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,140
android_app,button_click,medium,android_emulator,Android,0,1,5.0925,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,140
android_app,button_click,bad,android_emulator,Android,0,1,5.0856,0,0,0,0,1,0,0,0,62188,0,0,0,5085,0,none,0,0,0,1,0,,140
android_app,form_submit,good,android_emulator,Android,0,1,5.09,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,140
android_app,form_submit,medium,android_emulator,Android,0,1,5.0878,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,140
android_app,form_submit,bad,android_emulator,Android,0,1,5.0969,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,140
android_app,login,good,android_emulator,Android,0,1,5.0928,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,141
android_app,login,medium,android_emulator,Android,0,1,5.0906,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,141
android_app,login,bad,android_emulator,Android,0,1,5.0908,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,141
android_app,signup,good,android_emulator,Android,0,1,5.0944,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,141
android_app,signup,medium,android_emulator,Android,0,1,5.0912,0,0,0,0,1,0,0,0,62188,0,0,0,5091,0,none,0,0,0,1,0,,141
android_app,signup,bad,android_emulator,Android,0,1,5.1207,0,0,0,0,1,0,0,0,62188,0,0,0,5120,0,none,0,0,0,1,0,,141
android_app,search,good,android_emulator,Android,0,1,5.0936,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,141
android_app,search,medium,android_emulator,Android,0,1,5.0947,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,141
android_app,search,bad,android_emulator,Android,0,1,5.0963,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,141
android_app,button_click,good,android_emulator,Android,0,1,5.0981,0,0,0,0,1,0,0,0,62188,0,0,0,5098,0,none,0,0,0,1,0,,141
android_app,button_click,medium,android_emulator,Android,0,1,5.1012,0,0,0,0,1,0,0,0,62188,0,0,0,5101,0,none,0,0,0,1,0,,141
android_app,button_click,bad,android_emulator,Android,0,1,5.0861,0,0,0,0,1,0,0,0,62188,0,0,0,5086,0,none,0,0,0,1,0,,141
android_app,form_submit,good,android_emulator,Android,0,1,5.0853,0,0,0,0,1,0,0,0,62188,0,0,0,5085,0,none,0,0,0,1,0,,141
android_app,form_submit,medium,android_emulator,Android,0,1,5.0876,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,141
android_app,form_submit,bad,android_emulator,Android,0,1,5.1225,0,0,0,0,1,0,0,0,62188,0,0,0,5122,0,none,0,0,0,1,0,,141
android_app,login,good,android_emulator,Android,0,1,5.0965,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,142
android_app,login,medium,android_emulator,Android,0,1,5.0912,0,0,0,0,1,0,0,0,62188,0,0,0,5091,0,none,0,0,0,1,0,,142
android_app,login,bad,android_emulator,Android,0,1,5.0911,0,0,0,0,1,0,0,0,62188,0,0,0,5091,0,none,0,0,0,1,0,,142
android_app,signup,good,android_emulator,Android,0,1,5.0894,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,142
android_app,signup,medium,android_emulator,Android,0,1,5.0997,0,0,0,0,1,0,0,0,62188,0,0,0,5099,0,none,0,0,0,1,0,,142
android_app,signup,bad,android_emulator,Android,0,1,5.0869,0,0,0,0,1,0,0,0,62188,0,0,0,5086,0,none,0,0,0,1,0,,142
android_app,search,good,android_emulator,Android,0,1,5.0955,0,0,0,0,1,0,0,0,62188,0,0,0,5095,0,none,0,0,0,1,0,,142
android_app,search,medium,android_emulator,Android,0,1,5.0962,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,142
android_app,search,bad,android_emulator,Android,0,1,5.0941,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,142
android_app,button_click,good,android_emulator,Android,0,1,5.0957,0,0,0,0,1,0,0,0,62188,0,0,0,5095,0,none,0,0,0,1,0,,142
android_app,button_click,medium,android_emulator,Android,0,1,5.0965,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,142
android_app,button_click,bad,android_emulator,Android,0,1,5.1036,0,0,0,0,1,0,0,0,62188,0,0,0,5103,0,none,0,0,0,1,0,,142
android_app,form_submit,good,android_emulator,Android,0,1,5.1095,0,0,0,0,1,0,0,0,62188,0,0,0,5109,0,none,0,0,0,1,0,,142
android_app,form_submit,medium,android_emulator,Android,0,1,5.0903,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,142
android_app,form_submit,bad,android_emulator,Android,0,1,5.0899,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,142
android_app,login,good,android_emulator,Android,0,1,5.0911,0,0,0,0,1,0,0,0,62188,0,0,0,5091,0,none,0,0,0,1,0,,143
android_app,login,medium,android_emulator,Android,0,1,5.0998,0,0,0,0,1,0,0,0,62188,0,0,0,5099,0,none,0,0,0,1,0,,143
android_app,login,bad,android_emulator,Android,0,1,5.1006,0,0,0,0,1,0,0,0,62188,0,0,0,5100,0,none,0,0,0,1,0,,143
android_app,signup,good,android_emulator,Android,0,1,5.0898,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,143
android_app,signup,medium,android_emulator,Android,0,1,5.0909,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,143
android_app,signup,bad,android_emulator,Android,0,1,5.0907,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,143
android_app,search,good,android_emulator,Android,0,1,5.0863,0,0,0,0,1,0,0,0,62188,0,0,0,5086,0,none,0,0,0,1,0,,143
android_app,search,medium,android_emulator,Android,0,1,5.101,0,0,0,0,1,0,0,0,62188,0,0,0,5100,0,none,0,0,0,1,0,,143
android_app,search,bad,android_emulator,Android,0,1,5.0872,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,143
android_app,button_click,good,android_emulator,Android,0,1,5.0893,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,143
android_app,button_click,medium,android_emulator,Android,0,1,5.0868,0,0,0,0,1,0,0,0,62188,0,0,0,5086,0,none,0,0,0,1,0,,143
android_app,button_click,bad,android_emulator,Android,0,1,5.0924,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,143
android_app,form_submit,good,android_emulator,Android,0,1,5.0897,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,143
android_app,form_submit,medium,android_emulator,Android,0,1,5.0877,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,143
android_app,form_submit,bad,android_emulator,Android,0,1,5.0877,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,143
android_app,login,good,android_emulator,Android,0,1,5.0909,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,144
android_app,login,medium,android_emulator,Android,0,1,5.103,0,0,0,0,1,0,0,0,62188,0,0,0,5103,0,none,0,0,0,1,0,,144
android_app,login,bad,android_emulator,Android,0,1,5.0928,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,144
android_app,signup,good,android_emulator,Android,0,1,5.0986,0,0,0,0,1,0,0,0,62188,0,0,0,5098,0,none,0,0,0,1,0,,144
android_app,signup,medium,android_emulator,Android,0,1,5.1154,0,0,0,0,1,0,0,0,62188,0,0,0,5115,0,none,0,0,0,1,0,,144
android_app,signup,bad,android_emulator,Android,0,1,5.1049,0,0,0,0,1,0,0,0,62188,0,0,0,5104,0,none,0,0,0,1,0,,144
android_app,search,good,android_emulator,Android,0,1,5.1262,0,0,0,0,1,0,0,0,62188,0,0,0,5126,0,none,0,0,0,1,0,,144
android_app,search,medium,android_emulator,Android,0,1,5.1054,0,0,0,0,1,0,0,0,62188,0,0,0,5105,0,none,0,0,0,1,0,,144
android_app,search,bad,android_emulator,Android,0,1,5.0971,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,144
android_app,button_click,good,android_emulator,Android,0,1,5.092,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,144
android_app,button_click,medium,android_emulator,Android,0,1,5.0941,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,144
android_app,button_click,bad,android_emulator,Android,0,1,5.0907,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,144
android_app,form_submit,good,android_emulator,Android,0,1,5.0895,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,144
android_app,form_submit,medium,android_emulator,Android,0,1,5.0936,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,144
android_app,form_submit,bad,android_emulator,Android,0,1,5.086,0,0,0,0,1,0,0,0,62188,0,0,0,5086,0,none,0,0,0,1,0,,144
android_app,login,good,android_emulator,Android,0,1,5.0954,0,0,0,0,1,0,0,0,62188,0,0,0,5095,0,none,0,0,0,1,0,,145
android_app,login,medium,android_emulator,Android,0,1,5.0942,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,145
android_app,login,bad,android_emulator,Android,0,1,5.0926,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,145
android_app,signup,good,android_emulator,Android,0,1,5.1036,0,0,0,0,1,0,0,0,62188,0,0,0,5103,0,none,0,0,0,1,0,,145
android_app,signup,medium,android_emulator,Android,0,1,5.1044,0,0,0,0,1,0,0,0,62188,0,0,0,5104,0,none,0,0,0,1,0,,145
android_app,signup,bad,android_emulator,Android,0,1,5.0939,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,145
android_app,search,good,android_emulator,Android,0,1,5.1205,0,0,0,0,1,0,0,0,62188,0,0,0,5120,0,none,0,0,0,1,0,,145
android_app,search,medium,android_emulator,Android,0,1,5.0967,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,145
android_app,search,bad,android_emulator,Android,0,1,5.1597,0,0,0,0,1,0,0,0,62188,0,0,0,5159,0,none,0,0,0,1,0,,145
android_app,button_click,good,android_emulator,Android,0,1,5.1089,0,0,0,0,1,0,0,0,62188,0,0,0,5108,0,none,0,0,0,1,0,,145
android_app,button_click,medium,android_emulator,Android,0,1,5.0978,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,145
android_app,button_click,bad,android_emulator,Android,0,1,5.0939,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,145
android_app,form_submit,good,android_emulator,Android,0,1,5.0978,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,145
android_app,form_submit,medium,android_emulator,Android,0,1,5.0929,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,145
android_app,form_submit,bad,android_emulator,Android,0,1,5.0981,0,0,0,0,1,0,0,0,62188,0,0,0,5098,0,none,0,0,0,1,0,,145
android_app,login,good,android_emulator,Android,0,1,5.1401,0,0,0,0,1,0,0,0,62188,0,0,0,5140,0,none,0,0,0,1,0,,146
android_app,login,medium,android_emulator,Android,0,1,5.1032,0,0,0,0,1,0,0,0,62188,0,0,0,5103,0,none,0,0,0,1,0,,146
android_app,login,bad,android_emulator,Android,0,1,5.1016,0,0,0,0,1,0,0,0,62188,0,0,0,5101,0,none,0,0,0,1,0,,146
android_app,signup,good,android_emulator,Android,0,1,5.0905,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,146
android_app,signup,medium,android_emulator,Android,0,1,5.0859,0,0,0,0,1,0,0,0,62188,0,0,0,5085,0,none,0,0,0,1,0,,146
android_app,signup,bad,android_emulator,Android,0,1,5.0896,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,146
android_app,search,good,android_emulator,Android,0,1,5.108,0,0,0,0,1,0,0,0,62188,0,0,0,5107,0,none,0,0,0,1,0,,146
android_app,search,medium,android_emulator,Android,0,1,5.1017,0,0,0,0,1,0,0,0,62188,0,0,0,5101,0,none,0,0,0,1,0,,146
android_app,search,bad,android_emulator,Android,0,1,5.1095,0,0,0,0,1,0,0,0,62188,0,0,0,5109,0,none,0,0,0,1,0,,146
android_app,button_click,good,android_emulator,Android,0,1,5.1116,0,0,0,0,1,0,0,0,62188,0,0,0,5111,0,none,0,0,0,1,0,,146
android_app,button_click,medium,android_emulator,Android,0,1,5.1365,0,0,0,0,1,0,0,0,62188,0,0,0,5136,0,none,0,0,0,1,0,,146
android_app,button_click,bad,android_emulator,Android,0,1,5.1069,0,0,0,0,1,0,0,0,62188,0,0,0,5106,0,none,0,0,0,1,0,,146
android_app,form_submit,good,android_emulator,Android,0,1,5.1043,0,0,0,0,1,0,0,0,62188,0,0,0,5104,0,none,0,0,0,1,0,,146
android_app,form_submit,medium,android_emulator,Android,0,1,5.1172,0,0,0,0,1,0,0,0,62188,0,0,0,5117,0,none,0,0,0,1,0,,146
android_app,form_submit,bad,android_emulator,Android,0,1,5.0907,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,146
android_app,login,good,android_emulator,Android,0,1,5.0963,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,147
android_app,login,medium,android_emulator,Android,0,1,5.1021,0,0,0,0,1,0,0,0,62188,0,0,0,5102,0,none,0,0,0,1,0,,147
android_app,login,bad,android_emulator,Android,0,1,5.1145,0,0,0,0,1,0,0,0,62188,0,0,0,5114,0,none,0,0,0,1,0,,147
android_app,signup,good,android_emulator,Android,0,1,5.0964,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,147
android_app,signup,medium,android_emulator,Android,0,1,5.0966,0,0,0,0,1,0,0,0,62188,0,0,0,5096,0,none,0,0,0,1,0,,147
android_app,signup,bad,android_emulator,Android,0,1,5.1017,0,0,0,0,1,0,0,0,62188,0,0,0,5101,0,none,0,0,0,1,0,,147
android_app,search,good,android_emulator,Android,0,1,5.1208,0,0,0,0,1,0,0,0,62188,0,0,0,5120,0,none,0,0,0,1,0,,147
android_app,search,medium,android_emulator,Android,0,1,5.0925,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,147
android_app,search,bad,android_emulator,Android,0,1,5.092,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,147
android_app,button_click,good,android_emulator,Android,0,1,5.0939,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,147
android_app,button_click,medium,android_emulator,Android,0,1,5.0923,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,147
android_app,button_click,bad,android_emulator,Android,0,1,5.106,0,0,0,0,1,0,0,0,62188,0,0,0,5105,0,none,0,0,0,1,0,,147
android_app,form_submit,good,android_emulator,Android,0,1,5.0886,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,147
android_app,form_submit,medium,android_emulator,Android,0,1,5.1395,0,0,0,0,1,0,0,0,62188,0,0,0,5139,0,none,0,0,0,1,0,,147
android_app,form_submit,bad,android_emulator,Android,0,1,5.0996,0,0,0,0,1,0,0,0,62188,0,0,0,5099,0,none,0,0,0,1,0,,147
android_app,login,good,android_emulator,Android,0,1,5.1009,0,0,0,0,1,0,0,0,62188,0,0,0,5100,0,none,0,0,0,1,0,,148
android_app,login,medium,android_emulator,Android,0,1,5.0954,0,0,0,0,1,0,0,0,62188,0,0,0,5095,0,none,0,0,0,1,0,,148
android_app,login,bad,android_emulator,Android,0,1,5.102,0,0,0,0,1,0,0,0,62188,0,0,0,5102,0,none,0,0,0,1,0,,148
android_app,signup,good,android_emulator,Android,0,1,5.1033,0,0,0,0,1,0,0,0,62188,0,0,0,5103,0,none,0,0,0,1,0,,148
android_app,signup,medium,android_emulator,Android,0,1,5.0992,0,0,0,0,1,0,0,0,62188,0,0,0,5099,0,none,0,0,0,1,0,,148
android_app,signup,bad,android_emulator,Android,0,1,5.1006,0,0,0,0,1,0,0,0,62188,0,0,0,5100,0,none,0,0,0,1,0,,148
android_app,search,good,android_emulator,Android,0,1,5.1081,0,0,0,0,1,0,0,0,62188,0,0,0,5108,0,none,0,0,0,1,0,,148
android_app,search,medium,android_emulator,Android,0,1,5.1022,0,0,0,0,1,0,0,0,62188,0,0,0,5102,0,none,0,0,0,1,0,,148
android_app,search,bad,android_emulator,Android,0,1,5.1381,0,0,0,0,1,0,0,0,62188,0,0,0,5138,0,none,0,0,0,1,0,,148
android_app,button_click,good,android_emulator,Android,0,1,5.0971,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,148
android_app,button_click,medium,android_emulator,Android,0,1,5.108,0,0,0,0,1,0,0,0,62188,0,0,0,5108,0,none,0,0,0,1,0,,148
android_app,button_click,bad,android_emulator,Android,0,1,5.1875,0,0,0,0,1,0,0,0,62188,0,0,0,5187,0,none,0,0,0,1,0,,148
android_app,form_submit,good,android_emulator,Android,0,1,5.1057,0,0,0,0,1,0,0,0,62188,0,0,0,5105,0,none,0,0,0,1,0,,148
android_app,form_submit,medium,android_emulator,Android,0,1,5.1067,0,0,0,0,1,0,0,0,62188,0,0,0,5106,0,none,0,0,0,1,0,,148
android_app,form_submit,bad,android_emulator,Android,0,1,5.0949,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,148
android_app,login,good,android_emulator,Android,0,1,5.0886,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,149
android_app,login,medium,android_emulator,Android,0,1,5.0929,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,149
android_app,login,bad,android_emulator,Android,0,1,5.1137,0,0,0,0,1,0,0,0,62188,0,0,0,5113,0,none,0,0,0,1,0,,149
android_app,signup,good,android_emulator,Android,0,1,5.0911,0,0,0,0,1,0,0,0,62188,0,0,0,5091,0,none,0,0,0,1,0,,149
android_app,signup,medium,android_emulator,Android,0,1,5.0972,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,149
android_app,signup,bad,android_emulator,Android,0,1,5.0896,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,149
android_app,search,good,android_emulator,Android,0,1,5.0905,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,149
android_app,search,medium,android_emulator,Android,0,1,5.0934,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,149
android_app,search,bad,android_emulator,Android,0,1,5.097,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,149
android_app,button_click,good,android_emulator,Android,0,1,5.085,0,0,0,0,1,0,0,0,62188,0,0,0,5085,0,none,0,0,0,1,0,,149
android_app,button_click,medium,android_emulator,Android,0,1,5.0931,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,149
android_app,button_click,bad,android_emulator,Android,0,1,5.1324,0,0,0,0,1,0,0,0,62188,0,0,0,5132,0,none,0,0,0,1,0,,149
android_app,form_submit,good,android_emulator,Android,0,1,5.0986,0,0,0,0,1,0,0,0,62188,0,0,0,5098,0,none,0,0,0,1,0,,149
android_app,form_submit,medium,android_emulator,Android,0,1,5.0993,0,0,0,0,1,0,0,0,62188,0,0,0,5099,0,none,0,0,0,1,0,,149
android_app,form_submit,bad,android_emulator,Android,0,1,5.1047,0,0,0,0,1,0,0,0,62188,0,0,0,5104,0,none,0,0,0,1,0,,149
android_app,login,good,android_emulator,Android,0,1,5.1428,0,0,0,0,1,0,0,0,62188,0,0,0,5142,0,none,0,0,0,1,0,,150
android_app,login,medium,android_emulator,Android,0,1,5.0932,0,0,0,0,1,0,0,0,62188,0,0,0,5093,0,none,0,0,0,1,0,,150
android_app,login,bad,android_emulator,Android,0,1,5.0927,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,150
android_app,signup,good,android_emulator,Android,0,1,5.0875,0,0,0,0,1,0,0,0,62188,0,0,0,5087,0,none,0,0,0,1,0,,150
android_app,signup,medium,android_emulator,Android,0,1,5.0861,0,0,0,0,1,0,0,0,62188,0,0,0,5086,0,none,0,0,0,1,0,,150
android_app,signup,bad,android_emulator,Android,0,1,5.1041,0,0,0,0,1,0,0,0,62188,0,0,0,5104,0,none,0,0,0,1,0,,150
android_app,search,good,android_emulator,Android,0,1,5.0881,0,0,0,0,1,0,0,0,62188,0,0,0,5088,0,none,0,0,0,1,0,,150
android_app,search,medium,android_emulator,Android,0,1,5.0815,0,0,0,0,1,0,0,0,62188,0,0,0,5081,0,none,0,0,0,1,0,,150
android_app,search,bad,android_emulator,Android,0,1,5.0911,0,0,0,0,1,0,0,0,62188,0,0,0,5091,0,none,0,0,0,1,0,,150
android_app,button_click,good,android_emulator,Android,0,1,5.0918,0,0,0,0,1,0,0,0,62188,0,0,0,5091,0,none,0,0,0,1,0,,150
android_app,button_click,medium,android_emulator,Android,0,1,5.09,0,0,0,0,1,0,0,0,62188,0,0,0,5089,0,none,0,0,0,1,0,,150
android_app,button_click,bad,android_emulator,Android,0,1,5.0922,0,0,0,0,1,0,0,0,62188,0,0,0,5092,0,none,0,0,0,1,0,,150
android_app,form_submit,good,android_emulator,Android,0,1,5.0867,0,0,0,0,1,0,0,0,62188,0,0,0,5086,0,none,0,0,0,1,0,,150
android_app,form_submit,medium,android_emulator,Android,0,1,5.0903,0,0,0,0,1,0,0,0,62188,0,0,0,5090,0,none,0,0,0,1,0,,150
android_app,form_submit,bad,android_emulator,Android,0,1,5.1027,0,0,0,0,1,0,0,0,62188,0,0,0,5102,0,none,0,0,0,1,0,,150
android_app,login,good,android_emulator,Android,0,1,5.0945,0,0,0,0,1,0,0,0,62188,0,0,0,5094,0,none,0,0,0,1,0,,151
android_app,login,medium,android_emulator,Android,0,1,5.0996,0,0,0,0,1,0,0,0,62188,0,0,0,5099,0,none,0,0,0,1,0,,151
android_app,login,bad,android_emulator,Android,0,1,5.0957,0,0,0,0,1,0,0,0,62188,0,0,0,5095,0,none,0,0,0,1,0,,151
android_app,signup,good,android_emulator,Android,0,1,5.097,0,0,0,0,1,0,0,0,62188,0,0,0,5097,0,none,0,0,0,1,0,,151
android_app,signup,medium,android_emulator,Android,0,1,5.105,0,0,0,0,1,0,0,0,62188,0,0,0,5105,0,none,0,0,0,1,0,,151
android_app,signup,bad,android_emulator,Android,0,1,5.0981,0,0,0,0,1,0,0,0,62188,0,0,0,5098,0,none,0,0,0,1,0,,151
android_app,search,good,android_emulator,Android,0,1,5.1055,0,0,0,0,1,0,0,0,62188,0,0,0,5105,0,none,0,0,0,1,0,,151
