source_dataset,flow_type,completion_time_ms,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,task_completed,friction_score,friction_level
feature_engineered_interaction_dataset,web_interaction,1.1329998415021691e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.701000079876394e-06,0,50,2,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,139.0747635,1,1,0,0,4,4,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,7.778000053804135e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,9.339998996438226e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.993999831029214e-06,0,50,8,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,3.726000159076648e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.902999878846458e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.087999968760414e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.751000010903226e-06,0,50,2,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.796999868020066e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,161.0,161,0,0,4,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,4.599000021698885e-06,35,50,0,6,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.2069998522056267e-06,2,50,23,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,43.0,43,0,0,10,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.663000032043783e-06,0,50,7,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,3.299999889350147e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,128.0,128,0,0,9,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.182999878641567e-06,2,50,11,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,3.3999999686784577e-06,8,50,0,0,0,0,,1.0,Low
feature_engineered_interaction_dataset,web_interaction,2.3079999209585367e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.76200011689798e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,5.750000127591193e-06,0,50,4,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,5.493000116985058e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.860000217377092e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,145.8699242,2,0,0,0,2,2,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,1.5989999155863188e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,92.80777143,0,0,0,0,2,0,1.0,7.0,Medium
feature_engineered_interaction_dataset,web_interaction,1.834999920902192e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.34999993153906e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.488000063749496e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,51.70051958,1,0,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,51.11482923,1,0,0,0,1,1,0.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,112.9917379,1,1,0,0,4,4,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,1.7948000049727852e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,126.5146592,1,0,0,0,0,0,1.0,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.453299998705916e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,8.47700016493036e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,3.698000000440516e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,115.114222,1,0,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.6279999474354554e-06,0,50,29,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,4.266000132702175e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.864699990823283e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,75.12770672,0,0,0,0,1,0,0.0,9.0,Medium
feature_engineered_interaction_dataset,web_interaction,105.8392897,2,0,0,0,2,2,1.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,84.81096656,1,0,0,0,2,2,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,1.7180000213556923e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.0829997993132565e-06,0,50,37,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,243.2034425,3,1,0,0,3,3,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,2.275000042573083e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,5.540000074688578e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.158999905077508e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.260999958205503e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.3620001431700075e-06,3,50,13,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,7.620001269970089e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.340699986940308e-05,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,107.261786,0,3,0,0,6,0,0.0,11.0,High
feature_engineered_interaction_dataset,web_interaction,6.5609999637672445e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.2589999844058184e-06,4,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,6.929300002411765e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,6.990000201767543e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,93.80655412,1,2,0,0,2,2,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,3.88880000627978e-05,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.727999794340576e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.4682999992364785e-05,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.0625999948388198e-05,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,186.1158347,2,1,0,1,1,1,0.0,14.0,High
feature_engineered_interaction_dataset,web_interaction,127.3496291,1,1,0,0,1,1,0.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,3.80699998459022e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.1889999314007582e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,124.1561748,2,0,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,31.7958223,0,1,0,0,1,0,0.0,9.0,Medium
feature_engineered_interaction_dataset,web_interaction,1.6910000795178348e-06,0,50,30,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,4.473300009522063e-05,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.20199990508263e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,8.761000117374351e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.916999963214039e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.605000074458076e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,41.0,41,0,0,6,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,55.02876742,1,0,0,0,1,1,0.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,197.5569906,1,0,0,0,1,1,0.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,1.8929999896499796e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.996000037252088e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,8.512000022165012e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.22600010097085e-06,10,50,0,1,0,0,,3.0,Low
feature_engineered_interaction_dataset,web_interaction,7.332999985010247e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,108.5812464,0,1,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,4.595999826051411e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.375000005689799e-06,3,50,15,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.9830001747322967e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.880000010918593e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,224.2026111,0,1,0,0,2,0,1.0,7.0,Medium
feature_engineered_interaction_dataset,web_interaction,1.734000079522957e-06,22,50,9,3,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.9660000109288376e-06,0,50,25,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,4.019000016342034e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.021999984615832e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,9.34000127017498e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.703999936988112e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.1389998892118456e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.198000058546313e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.0389999210456158e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,5.887000043003354e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,134.7778306,3,1,0,0,2,2,1.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,5.805999990116106e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,47.0,47,0,0,17,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,4.399000090415939e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.6349999896192458e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.9450000005890615e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.9970000266766874e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.044000100591802e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.921000143236597e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.6530000266357092e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.484000101001584e-06,29,50,0,4,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.7769999633164844e-06,0,50,16,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.576000042608939e-06,4,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.263999931528815e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,99.15284206,1,2,0,0,3,3,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,1.641999915591441e-06,0,50,2,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,7.625000080224709e-06,1,50,20,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,7.218000064312946e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.987999889432103e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,9.660000159783522e-07,2,50,50,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,7.819999154889956e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.060000037497957e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.7909998102113605e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.7990001854050206e-06,0,50,22,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,177.5064971,0,1,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,3.513999899951159e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,5.318000148690771e-06,0,50,26,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,4.0019999687501695e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.5889999051287305e-06,4,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,6.996700017225521e-05,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,6.311000106506981e-06,2,50,6,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,5.431999852589797e-06,0,50,14,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.90699984159437e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.456000063626561e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.496999852359295e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.6349998734076507e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.5079998522414826e-06,4,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,6.0909999319846975e-06,0,50,5,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.055599998129765e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.528999973743339e-06,9,50,0,0,0,0,,1.0,Low
feature_engineered_interaction_dataset,web_interaction,2.405999794063973e-06,0,50,31,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.243999915663153e-06,0,50,27,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.8189999738970077e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.2120000267022988e-06,0,50,29,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,4.875999820797006e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,197.5592261,2,0,0,0,2,2,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,4.080000053363619e-06,50,50,8,9,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,4.478999926504912e-06,5,50,10,0,0,0,,3.0,Low
feature_engineered_interaction_dataset,web_interaction,44.57836479,1,1,0,0,1,1,0.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,4.855999804931344e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,9.99999883788405e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.5429998256877298e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.0459998520673253e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.8980001641466515e-06,10,50,0,1,0,0,,3.0,Low
feature_engineered_interaction_dataset,web_interaction,4.165000063949265e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.23400013257924e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.7840001116128406e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.5110001590510365e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.6300000374467353e-06,0,50,7,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,9.120001323026372e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.8950000796612585e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,53.84132894,0,1,0,0,1,0,0.0,9.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.7590001536736963e-06,0,50,23,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.055300003827142e-05,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.200000037395512e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,6.516999974337523e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.777999947691569e-06,42,50,0,7,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,23.0,23,0,0,9,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,207.1632448,2,1,0,0,4,4,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,3.136000032100128e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.845000153683941e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,9.94199990600464e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,31.0,31,0,0,3,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,3.626999841799261e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.5570000161678763e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.933000021381304e-06,8,50,9,0,0,0,,3.0,Low
feature_engineered_interaction_dataset,web_interaction,1.2664999985645409e-05,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,203.9637252,2,0,0,0,1,1,0.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,3.547000005710288e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.532000053179217e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,9.60700003815873e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.5889999051287305e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.013599990073999e-05,4,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,9.499999578110874e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.0420001166930888e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.1460000425577164e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,66.32318108,0,0,0,0,3,0,0.0,11.0,High
feature_engineered_interaction_dataset,web_interaction,1.0799999472510535e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.994000053353375e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.5010000424808825e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,155.9115581,0,2,0,1,2,0,0.0,13.0,High
feature_engineered_interaction_dataset,web_interaction,2.50500011134136e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.490000153760775e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,128.4043904,0,0,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,1.0835000011866214e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,6.04100000600738e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.390999836483388e-06,0,50,14,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.8850000742531847e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,5.832500005453767e-05,0,50,23,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.5079998522414826e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.07100015359174e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,77.0,77,0,0,16,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,9.979999049392063e-07,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,101.8824954,0,0,0,0,2,0,0.0,11.0,High
feature_engineered_interaction_dataset,web_interaction,1.8939999790745787e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.6709999474405777e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.900000026784255e-06,0,50,26,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,7.228999947983539e-06,0,50,6,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,3.956000000471249e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.727000032289652e-06,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,5.269999974188977e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.680999957898166e-06,4,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.8799998997565128e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.3019999844109407e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,8.183000090866699e-06,42,50,0,7,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,92.77895505,0,0,0,0,3,0,0.0,11.0,High
feature_engineered_interaction_dataset,web_interaction,4.303999958210625e-06,0,50,6,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.2870000318798702e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.831999947578879e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.747000048155314e-06,0,50,29,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.9970000266766874e-06,0,50,29,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,4.579000005833223e-06,21,50,0,3,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,4.9239999952988e-06,0,50,27,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,0.000203287999966,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,153.8629557,2,1,0,1,4,4,1.0,14.0,High
feature_engineered_interaction_dataset,web_interaction,3.3729997994669247e-06,0,50,16,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.245999894512352e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.7309998838754836e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.844999926310265e-06,17,50,2,2,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,170.9200352,3,1,0,0,4,4,0.0,16.0,High
feature_engineered_interaction_dataset,web_interaction,1.3470000794768566e-06,50,50,0,9,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,65.50404228,1,1,0,0,1,1,1.0,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,9.887000032904323e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,53.0,53,0,0,24,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,3.883000090354472e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.068800015171291e-05,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.2220000371598871e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.5309999525925375e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.744000084931031e-06,0,50,22,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,4.881999984718277e-06,0,50,50,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.5290000849054195e-06,0,50,28,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,3.0389999210456158e-06,15,50,5,2,0,0,,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.800999936880544e-06,0,50,23,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,74.01071359,0,0,0,0,1,0,0.0,9.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.195999968535034e-06,0,50,42,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,1.3169999419915257e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.100999952541315e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,62.69162277,2,3,0,1,2,2,0.0,18.0,High
feature_engineered_interaction_dataset,web_interaction,44.0,44,0,0,3,0,0,,8.0,Medium
feature_engineered_interaction_dataset,web_interaction,302.5454616,3,1,0,0,2,2,1.0,12.0,High
feature_engineered_interaction_dataset,web_interaction,134.4604605,0,1,0,0,1,0,0.0,9.0,Medium
feature_engineered_interaction_dataset,web_interaction,1.5830000847927297e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.2131999912744504e-05,1,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,1.2163000064902008e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.6199999158270657e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,4.214000000501983e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,2.844999926310265e-06,3,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,117.4419093,1,0,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,6.336399997053377e-05,18,50,0,2,0,0,,4.0,Low
feature_engineered_interaction_dataset,web_interaction,1.0310000106983352e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.4160000268457225e-06,2,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.502000026855967e-06,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,106.5267568,0,0,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,108.2475692,0,0,0,0,0,0,0.0,6.0,Medium
feature_engineered_interaction_dataset,web_interaction,2.425999809929636e-06,0,50,30,0,0,0,,2.0,Low
feature_engineered_interaction_dataset,web_interaction,2.41180000557506e-05,0,50,0,0,0,0,,0.0,Low
feature_engineered_interaction_dataset,web_interaction,3.4010001854767324e-06,0,50,0,0,0,0,,0.0,Low
