target_type,flow_type,scenario_type,device_type,platform_name,task_completed,task_failed,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,unnecessary_clicks,path_deviation_score,app_launch_time_ms,screen_load_time_ms,feedback_delay_ms,interaction_response_time_ms,finish_time_ms,error_message_present,error_message_clarity,popup_detected,overlay_blocks_action,timeout_occurred,crash_detected,anr_detected,friction_level_prediction,run_index,friction_level
android_application,form_submit,medium,android_emulator,Android,1,0,14.73,5,2,3,1,1,0,3,0.318,983,1799,1469,1694,14517,1,clear,0,0,0,0,0,,74,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,56.5,13,1,5,5,3,1,6,1.0,2142,6475,10079,12604,56437,1,clear,0,0,1,0,1,,74,High
android_application,login,good,android_emulator,Android,1,0,7.16,3,1,2,0,0,0,0,0.065,795,514,215,615,7369,0,none,0,0,0,0,0,,75,Low
android_application,login,medium,android_emulator,Android,1,0,14.84,12,1,2,4,1,3,3,0.596,1976,1605,2017,2191,14873,1,medium,1,1,0,0,0,,75,Medium
android_application,login,bad,android_emulator,Android,1,0,30.17,14,1,2,6,3,4,5,0.861,2747,2843,5816,5969,30185,0,none,1,1,0,0,0,,75,High
android_application,signup,good,android_emulator,Android,1,0,7.25,7,1,4,1,0,0,0,0.144,946,735,292,654,7043,0,none,0,0,0,0,0,,75,Low
android_application,signup,medium,android_emulator,Android,1,0,15.89,8,1,4,0,1,1,2,0.391,910,1641,1366,1559,15742,1,clear,1,0,0,0,0,,75,Medium
android_application,signup,bad,android_emulator,Android,0,1,39.7,15,2,3,8,4,8,5,1.0,2248,8533,7600,9104,39635,1,vague,1,1,1,0,0,,75,High
android_application,search,good,android_emulator,Android,1,0,5.03,4,1,2,0,0,1,1,0.148,1106,858,335,769,5140,0,none,0,0,0,0,0,,75,Low
android_application,search,medium,android_emulator,Android,1,0,10.39,5,3,2,1,1,1,4,0.248,1112,1304,1812,1726,10428,1,medium,0,0,0,0,0,,75,Medium
android_application,search,bad,android_emulator,Android,0,1,27.52,11,7,2,3,3,5,3,1.0,1352,5096,3539,6258,27296,1,medium,0,0,0,0,0,,75,High
android_application,button_click,good,android_emulator,Android,0,1,15.34,7,0,0,3,1,0,1,0.227,1535,2082,463,739,15416,0,none,0,0,0,1,0,,75,Low
android_application,button_click,medium,android_emulator,Android,1,0,7.43,6,0,0,1,0,2,1,0.382,1208,1645,1279,1454,7465,0,none,0,0,0,0,0,,75,Medium
android_application,button_click,bad,android_emulator,Android,0,1,22.52,7,1,0,3,2,4,5,0.721,2476,4702,6225,7416,22619,1,medium,0,1,0,0,0,,75,High
android_application,form_submit,good,android_emulator,Android,1,0,4.86,4,2,5,0,1,0,0,0.128,1041,553,193,523,4948,1,clear,0,0,0,0,0,,75,Low
android_application,form_submit,medium,android_emulator,Android,0,1,25.65,5,1,5,0,1,0,0,0.484,1089,1690,1305,1670,25907,1,vague,0,0,0,0,0,,75,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,53.85,14,3,4,7,3,2,3,1.0,3336,7601,8419,10660,53842,1,vague,1,0,1,0,0,,75,High
android_application,login,good,android_emulator,Android,1,0,6.47,5,0,2,0,0,0,0,0.135,868,544,304,260,6750,0,none,0,0,0,0,0,,76,Low
android_application,login,medium,android_emulator,Android,1,0,11.53,6,1,2,1,1,0,3,0.376,1343,2094,1075,1098,11470,0,none,0,0,0,0,0,,76,Medium
android_application,login,bad,android_emulator,Android,0,1,36.9,17,0,2,7,2,6,4,0.994,2654,4456,6309,8528,36856,1,vague,1,1,0,0,1,,76,High
android_application,signup,good,android_emulator,Android,1,0,9.69,6,1,4,0,0,0,0,0.066,793,443,228,338,9568,0,none,0,0,0,0,0,,76,Low
android_application,signup,medium,android_emulator,Android,0,1,32.79,13,0,3,3,3,4,5,0.644,1500,3852,6632,5094,33016,1,clear,1,1,1,0,0,,76,Medium
android_application,signup,bad,android_emulator,Android,0,1,53.2,11,2,5,6,4,1,3,1.0,4549,7330,6181,5049,53374,1,medium,0,0,1,1,0,,76,High
android_application,search,good,android_emulator,Android,1,0,5.18,5,2,1,1,0,0,0,0.155,880,597,195,381,5168,0,none,0,0,0,0,0,,76,Low
android_application,search,medium,android_emulator,Android,1,0,11.34,6,4,2,0,1,1,0,0.41,1888,1390,1584,2588,11542,1,clear,0,0,0,0,0,,76,Medium
android_application,search,bad,android_emulator,Android,0,1,27.24,7,4,2,2,2,1,4,0.912,2425,5795,5324,4688,27274,1,clear,0,0,0,0,0,,76,High
android_application,button_click,good,android_emulator,Android,1,0,4.82,3,1,0,0,0,0,1,0.142,770,560,351,374,4818,0,none,0,0,0,0,0,,76,Low
android_application,button_click,medium,android_emulator,Android,0,1,13.69,4,0,0,2,1,1,2,0.594,1757,1547,1616,1847,13789,1,clear,0,0,0,0,0,,76,Medium
android_application,button_click,bad,android_emulator,Android,0,1,20.42,3,0,0,1,1,2,6,0.569,3102,4673,3422,6428,20327,1,vague,0,0,0,0,0,,76,High
android_application,form_submit,good,android_emulator,Android,1,0,6.24,7,2,4,0,0,1,0,0.129,832,832,197,355,6051,0,none,0,0,0,0,0,,76,Low
android_application,form_submit,medium,android_emulator,Android,1,0,19.07,9,1,5,2,1,0,1,0.417,958,1771,1333,2077,19155,0,none,1,0,0,0,0,,76,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,58.56,15,4,4,8,4,3,4,1.0,4336,8197,6708,7084,58471,1,medium,0,0,1,1,0,,76,High
android_application,login,good,android_emulator,Android,1,0,4.23,4,1,2,0,0,0,0,0.101,946,410,168,334,4057,0,none,0,0,0,0,0,,77,Low
android_application,login,medium,android_emulator,Android,1,0,11.9,3,1,2,0,2,2,1,0.45,1094,1775,1498,1694,11999,0,none,0,0,0,0,0,,77,Medium
android_application,login,bad,android_emulator,Android,0,1,44.84,15,0,2,6,4,5,3,1.0,2526,7249,5116,4836,44973,1,medium,1,1,0,1,0,,77,High
android_application,signup,good,android_emulator,Android,1,0,8.05,7,1,5,0,1,0,0,0.11,958,448,370,444,7856,1,clear,0,0,0,0,0,,77,Low
android_application,signup,medium,android_emulator,Android,1,0,13.6,6,2,4,2,0,1,0,0.462,855,1697,1006,1090,13705,0,none,0,0,0,0,0,,77,Medium
android_application,signup,bad,android_emulator,Android,0,1,44.8,14,2,3,5,3,4,8,1.0,2018,6556,7380,12214,44570,1,vague,1,1,1,0,0,,77,High
android_application,search,good,android_emulator,Android,1,0,4.7,5,1,1,0,0,0,1,0.219,648,469,563,684,4800,0,none,0,0,0,0,0,,77,Low
android_application,search,medium,android_emulator,Android,0,1,15.83,6,4,2,1,1,0,2,0.455,1465,1656,1572,2185,15910,1,medium,1,0,0,0,0,,77,Medium
android_application,search,bad,android_emulator,Android,0,1,44.13,17,5,2,8,4,4,7,0.847,1421,7079,8236,9477,44251,1,vague,1,1,1,0,0,,77,High
android_application,button_click,good,android_emulator,Android,1,0,4.43,3,1,0,0,0,0,1,0.069,760,590,191,312,4609,0,none,0,0,0,0,0,,77,Low
android_application,button_click,medium,android_emulator,Android,0,1,12.4,4,1,0,1,2,2,0,0.627,1952,1566,1783,1742,12469,1,medium,0,0,0,0,0,,77,Medium
android_application,button_click,bad,android_emulator,Android,0,1,19.11,3,1,0,1,4,7,4,0.741,3084,6158,6925,6805,19082,1,vague,1,0,0,0,0,,77,High
android_application,form_submit,good,android_emulator,Android,1,0,8.79,6,1,5,0,0,0,1,0.17,878,488,286,383,8672,0,none,0,0,0,0,0,,77,Low
android_application,form_submit,medium,android_emulator,Android,1,0,20.83,14,1,5,3,3,3,4,0.544,1140,1691,3548,2129,20951,1,medium,1,1,0,0,0,,77,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,43.06,11,1,5,6,4,2,4,0.843,1629,6519,6130,9855,43004,1,vague,0,0,1,0,0,,77,High
android_application,login,good,android_emulator,Android,1,0,5.58,4,0,2,0,0,0,0,0.028,632,759,289,432,5388,0,none,0,0,0,0,0,,78,Low
android_application,login,medium,android_emulator,Android,0,1,14.67,7,1,2,3,1,2,1,0.472,1634,2032,1418,1399,14674,1,clear,0,0,0,0,0,,78,Medium
android_application,login,bad,android_emulator,Android,0,1,44.52,12,0,2,7,5,2,3,0.899,2469,6156,7551,14514,44541,1,medium,0,0,1,0,1,,78,High
android_application,signup,good,android_emulator,Android,1,0,7.6,4,1,4,0,1,1,1,0.053,562,721,201,411,7591,1,clear,0,0,0,0,0,,78,Low
android_application,signup,medium,android_emulator,Android,1,0,15.54,13,2,5,3,1,3,4,0.427,2008,1222,2980,2762,15624,1,medium,1,1,0,0,0,,78,Medium
android_application,signup,bad,android_emulator,Android,0,1,49.73,15,1,4,8,4,2,3,0.958,4034,7200,8256,7720,49876,1,vague,0,0,1,1,0,,78,High
android_application,search,good,android_emulator,Android,1,0,5.37,3,2,2,0,0,0,0,0.17,752,632,411,617,5285,0,none,0,0,0,0,0,,78,Low
android_application,search,medium,android_emulator,Android,1,0,10.34,7,5,2,3,1,1,0,0.415,1496,1542,840,1695,10535,1,clear,0,0,0,0,0,,78,Medium
android_application,search,bad,android_emulator,Android,0,1,42.29,16,2,2,6,2,6,7,1.0,1753,7703,7272,9186,42290,1,vague,1,1,1,0,0,,78,High
android_application,button_click,good,android_emulator,Android,0,1,18.69,5,1,0,1,1,0,1,0.227,3082,2352,386,670,18495,0,none,0,0,0,1,0,,78,Low
android_application,button_click,medium,android_emulator,Android,1,0,11.48,3,1,0,0,2,1,1,0.284,859,2029,1278,2221,11468,0,none,1,0,0,0,0,,78,Medium
android_application,button_click,bad,android_emulator,Android,0,1,31.19,8,1,0,6,2,1,1,0.616,4832,6822,3758,7491,31297,1,vague,0,0,0,1,0,,78,High
android_application,form_submit,good,android_emulator,Android,0,1,14.21,6,1,4,0,1,0,1,0.263,1063,542,398,477,14269,1,clear,0,0,0,0,0,,78,Low
android_application,form_submit,medium,android_emulator,Android,0,1,20.55,6,2,4,0,1,0,0,0.515,1053,1752,1052,1453,20749,1,vague,0,0,0,0,0,,78,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,51.28,13,2,3,5,4,2,3,0.992,2311,6939,6269,7051,51303,1,vague,0,0,1,0,0,,78,High
android_application,login,good,android_emulator,Android,1,0,3.47,4,1,2,0,0,0,1,0.024,906,622,210,267,3457,0,none,0,0,0,0,0,,79,Low
android_application,login,medium,android_emulator,Android,1,0,16.81,8,1,2,2,1,3,4,0.47,1149,1342,2318,2244,16722,1,vague,1,1,0,0,0,,79,Medium
android_application,login,bad,android_emulator,Android,0,1,28.87,6,1,2,1,4,3,2,0.854,3045,5255,4610,5299,28830,1,vague,0,0,0,0,0,,79,High
android_application,signup,good,android_emulator,Android,1,0,8.14,7,0,4,0,1,0,0,0.077,710,457,371,387,7771,1,clear,0,0,0,0,0,,79,Low
android_application,signup,medium,android_emulator,Android,1,0,15.06,8,2,5,2,1,1,1,0.49,1226,1953,1727,1313,14944,0,none,1,0,0,0,0,,79,Medium
android_application,signup,bad,android_emulator,Android,1,0,33.38,16,1,5,6,2,5,3,0.971,1798,5437,6935,5472,33318,1,vague,1,1,0,0,0,,79,High
android_application,search,good,android_emulator,Android,1,0,5.59,3,2,1,0,0,1,0,0.235,1017,524,601,355,5833,0,none,0,0,0,0,0,,79,Low
android_application,search,medium,android_emulator,Android,1,0,14.49,11,1,2,4,1,2,4,0.431,1470,1947,3246,2634,14554,1,clear,1,1,0,0,0,,79,Medium
android_application,search,bad,android_emulator,Android,0,1,37.0,12,4,2,5,2,3,5,0.931,2296,7508,8131,8230,36789,1,vague,1,0,1,0,0,,79,High
android_application,button_click,good,android_emulator,Android,1,0,3.95,4,0,0,0,1,1,0,0.082,731,549,392,266,3992,1,clear,0,0,0,0,0,,79,Low
android_application,button_click,medium,android_emulator,Android,0,1,12.65,4,0,0,1,1,1,2,0.536,1318,2078,1623,2580,12682,1,clear,0,0,0,0,0,,79,Medium
android_application,button_click,bad,android_emulator,Android,0,1,41.11,18,0,0,5,4,6,5,0.883,2740,3066,7529,9778,41144,1,clear,1,1,0,0,1,,79,High
android_application,form_submit,good,android_emulator,Android,1,0,6.7,6,2,3,0,1,0,1,0.147,1121,742,375,391,6561,1,medium,0,0,0,0,0,,79,Low
android_application,form_submit,medium,android_emulator,Android,0,1,21.37,12,2,4,2,1,4,2,0.656,1319,1788,2926,2683,21171,1,medium,1,1,0,0,0,,79,Medium
android_application,form_submit,bad,android_emulator,Android,1,0,18.87,11,2,3,2,5,4,4,0.672,3109,4843,4570,5572,18844,1,vague,0,0,0,0,0,,79,High
android_application,login,good,android_emulator,Android,1,0,5.78,4,0,2,0,1,0,0,0.115,984,405,449,378,5900,1,clear,0,0,0,0,0,,80,Low
android_application,login,medium,android_emulator,Android,0,1,16.47,5,1,2,1,0,3,1,0.469,1529,1940,1098,1462,16861,0,none,0,0,0,0,0,,80,Medium
android_application,login,bad,android_emulator,Android,0,1,41.6,13,0,2,6,4,6,5,0.693,4885,5708,7285,7984,41652,1,medium,1,1,0,1,1,,80,High
android_application,signup,good,android_emulator,Android,1,0,5.21,7,1,4,0,0,0,0,0.08,822,560,548,406,5073,0,none,0,0,0,0,0,,80,Low
android_application,signup,medium,android_emulator,Android,0,1,26.14,9,2,4,3,1,1,2,0.429,938,1918,3112,5484,26229,0,none,0,0,0,0,1,,80,Medium
android_application,signup,bad,android_emulator,Android,0,1,56.37,13,3,5,6,4,4,5,1.0,1962,4092,8141,8671,56293,1,vague,1,1,0,0,1,,80,High
android_application,search,good,android_emulator,Android,1,0,5.77,4,3,2,0,1,0,0,0.183,936,473,211,345,5876,0,none,0,0,0,0,0,,80,Low
android_application,search,medium,android_emulator,Android,1,0,24.65,9,3,2,5,2,0,1,0.736,1381,4179,4472,4183,24646,1,medium,0,0,1,0,0,,80,Medium
android_application,search,bad,android_emulator,Android,0,1,46.02,11,4,2,5,7,2,7,1.0,1865,6074,10859,14610,46067,1,vague,1,0,1,0,1,,80,High
android_application,button_click,good,android_emulator,Android,0,1,21.02,5,0,0,2,2,0,0,0.316,2334,1901,476,622,21121,1,medium,0,0,0,1,0,,80,Low
android_application,button_click,medium,android_emulator,Android,0,1,22.13,7,0,0,3,2,0,5,0.689,1043,4096,3188,5096,22063,1,medium,0,0,1,0,0,,80,Medium
android_application,button_click,bad,android_emulator,Android,0,1,27.01,10,1,0,2,3,5,3,0.639,2243,3868,7061,4916,27031,1,medium,1,0,0,0,0,,80,High
android_application,form_submit,good,android_emulator,Android,1,0,9.59,5,1,4,0,0,0,0,0.094,1177,598,183,695,9417,0,none,0,0,0,0,0,,80,Low
android_application,form_submit,medium,android_emulator,Android,1,0,17.19,9,2,4,3,1,1,1,0.452,1718,1960,1144,1838,17208,0,none,0,0,0,0,0,,80,Medium
android_application,form_submit,bad,android_emulator,Android,1,0,41.42,12,3,6,4,3,7,4,0.694,1551,3571,6998,5579,41184,1,vague,1,1,0,0,0,,80,High
android_application,login,good,android_emulator,Android,1,0,5.28,4,0,2,0,0,0,0,0.092,845,592,357,412,5329,0,none,0,0,0,0,0,,81,Low
android_application,login,medium,android_emulator,Android,1,0,13.24,5,1,2,1,1,0,2,0.3,924,1306,1366,1970,13196,1,medium,1,0,0,0,0,,81,Medium
android_application,login,bad,android_emulator,Android,0,1,49.45,16,0,2,6,2,3,7,1.0,2976,4930,5934,5417,49437,1,medium,1,1,0,1,0,,81,High
android_application,signup,good,android_emulator,Android,1,0,7.36,6,1,5,0,0,0,0,0.096,841,420,179,256,7417,0,none,0,0,0,0,0,,81,Low
android_application,signup,medium,android_emulator,Android,1,0,23.02,14,1,5,3,1,3,5,0.543,1467,1988,2542,2358,22756,1,clear,1,1,0,0,0,,81,Medium
android_application,signup,bad,android_emulator,Android,0,1,51.69,17,3,5,8,4,6,9,0.932,2544,7318,7283,8864,51579,1,medium,1,1,1,0,0,,81,High
android_application,search,good,android_emulator,Android,1,0,7.98,6,0,1,0,0,0,0,0.182,814,550,455,530,8222,0,none,0,0,0,0,0,,81,Low
android_application,search,medium,android_emulator,Android,1,0,10.74,6,2,2,1,2,1,2,0.403,1038,2218,823,1463,10435,1,medium,0,0,0,0,0,,81,Medium
android_application,search,bad,android_emulator,Android,1,0,23.7,17,5,3,5,1,4,7,0.811,2865,3176,7698,7548,23754,1,vague,1,1,0,0,0,,81,High
android_application,button_click,good,android_emulator,Android,0,1,5.51,5,1,0,1,1,0,0,0.183,754,440,241,206,5516,1,medium,0,0,0,0,0,,81,Low
android_application,button_click,medium,android_emulator,Android,0,1,11.86,5,1,0,0,0,2,0,0.447,1298,1611,1257,2099,11890,0,none,0,0,0,0,0,,81,Medium
android_application,button_click,bad,android_emulator,Android,0,1,39.11,13,1,0,7,2,5,6,0.997,2809,8337,7692,8934,38964,1,vague,1,1,1,0,0,,81,High
android_application,form_submit,good,android_emulator,Android,1,0,4.4,6,2,4,1,0,0,0,0.084,876,600,456,238,4300,0,none,0,0,0,0,0,,81,Low
android_application,form_submit,medium,android_emulator,Android,1,0,10.99,8,2,3,1,1,1,1,0.37,989,1607,1592,1105,11149,1,vague,0,0,0,0,0,,81,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,38.39,14,1,5,5,6,3,4,0.959,2937,4117,4757,6332,38572,1,vague,1,1,0,0,0,,81,High
android_application,login,good,android_emulator,Android,1,0,4.81,2,1,2,0,0,0,1,0.06,753,813,599,254,4735,0,none,0,0,0,0,0,,82,Low
android_application,login,medium,android_emulator,Android,1,0,22.19,17,0,2,8,3,3,3,0.493,1269,4899,5983,4183,22515,1,vague,1,1,1,0,0,,82,Medium
android_application,login,bad,android_emulator,Android,0,1,30.62,8,0,2,4,5,1,5,0.696,1934,5481,3117,4593,30387,0,none,0,0,0,0,0,,82,High
android_application,signup,good,android_emulator,Android,1,0,7.26,6,1,4,0,0,0,0,0.114,624,930,279,464,7258,0,none,0,0,0,0,0,,82,Low
android_application,signup,medium,android_emulator,Android,1,0,13.29,5,0,5,0,1,3,2,0.455,1225,1677,1659,1323,13261,0,none,0,0,0,0,0,,82,Medium
android_application,signup,bad,android_emulator,Android,0,1,55.39,18,1,5,8,6,3,7,0.888,2945,6232,11363,13028,55290,1,vague,1,1,1,0,1,,82,High
android_application,search,good,android_emulator,Android,1,0,4.44,3,2,2,0,0,0,0,0.132,1122,626,508,531,4611,0,none,0,0,0,0,0,,82,Low
android_application,search,medium,android_emulator,Android,0,1,15.95,5,5,2,0,0,1,1,0.394,989,1710,1541,1470,15815,0,none,1,0,0,0,0,,82,Medium
android_application,search,bad,android_emulator,Android,0,1,42.06,13,4,2,7,2,8,4,1.0,3002,4333,5392,5041,42222,1,vague,1,1,0,0,0,,82,High
android_application,button_click,good,android_emulator,Android,1,0,3.32,5,1,0,0,1,1,1,0.094,776,692,521,358,3407,1,clear,0,0,0,0,0,,82,Low
android_application,button_click,medium,android_emulator,Android,1,0,9.94,3,0,0,1,1,1,3,0.408,1704,1585,1365,1924,9960,0,none,0,0,0,0,0,,82,Medium
android_application,button_click,bad,android_emulator,Android,1,0,19.22,15,0,0,4,3,6,5,0.968,1537,4315,5918,6476,19374,1,vague,1,1,0,0,0,,82,High
android_application,form_submit,good,android_emulator,Android,1,0,6.56,5,2,5,0,1,0,0,0.087,1029,670,288,512,6765,1,medium,0,0,0,0,0,,82,Low
android_application,form_submit,medium,android_emulator,Android,1,0,12.34,10,0,3,2,2,2,0,0.414,1591,2122,1451,1426,12245,1,medium,0,0,0,0,0,,82,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,49.68,17,1,4,6,4,4,7,0.915,2666,2746,4930,8355,49635,1,vague,1,1,0,0,0,,82,High
android_application,login,good,android_emulator,Android,1,0,6.46,4,0,2,0,0,0,0,0.14,1228,783,331,587,6387,0,none,0,0,0,0,0,,83,Low
android_application,login,medium,android_emulator,Android,0,1,16.68,8,0,2,1,2,0,1,0.507,1174,1102,1542,1517,16712,1,medium,1,0,0,0,0,,83,Medium
android_application,login,bad,android_emulator,Android,0,1,34.33,4,1,2,1,3,3,1,0.828,2171,4840,4615,5071,34331,1,clear,1,0,0,0,0,,83,High
android_application,signup,good,android_emulator,Android,1,0,6.74,8,2,4,1,1,0,1,0.075,930,718,653,712,6578,1,clear,0,0,0,0,0,,83,Low
android_application,signup,medium,android_emulator,Android,1,0,12.11,5,2,4,0,1,2,2,0.245,1409,1536,1454,1459,12097,0,none,0,0,0,0,0,,83,Medium
android_application,signup,bad,android_emulator,Android,1,0,30.66,5,2,4,1,4,5,3,0.715,1331,4914,4481,6293,30468,1,vague,0,0,0,0,0,,83,High
android_application,search,good,android_emulator,Android,1,0,6.63,3,2,2,0,0,0,0,0.18,813,608,252,390,6366,0,none,0,0,0,0,0,,83,Low
android_application,search,medium,android_emulator,Android,0,1,13.42,2,6,2,0,2,0,2,0.378,972,1486,929,1749,13661,1,vague,0,0,0,0,0,,83,Medium
android_application,search,bad,android_emulator,Android,1,0,20.61,12,4,2,4,1,4,4,0.708,2297,3450,5705,5970,20857,1,medium,1,1,0,0,0,,83,High
android_application,button_click,good,android_emulator,Android,1,0,5.43,5,0,0,0,0,0,0,0.193,756,614,333,591,5502,0,none,0,0,0,0,0,,83,Low
android_application,button_click,medium,android_emulator,Android,1,0,8.58,2,0,0,0,1,0,1,0.413,1436,1950,884,1701,8575,1,medium,0,0,0,0,0,,83,Medium
android_application,button_click,bad,android_emulator,Android,1,0,35.66,11,0,0,6,5,3,3,1.0,2374,6878,8368,10563,35524,1,vague,1,0,1,0,0,,83,High
android_application,form_submit,good,android_emulator,Android,1,0,5.79,5,1,3,1,0,0,0,0.152,789,585,141,378,5935,0,none,0,0,0,0,0,,83,Low
android_application,form_submit,medium,android_emulator,Android,1,0,14.87,11,2,4,2,1,1,0,0.642,1358,1710,2444,1101,14887,1,medium,1,0,0,0,0,,83,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,38.15,20,4,4,7,2,6,5,1.0,2751,3120,7291,5023,38031,1,medium,1,1,0,0,0,,83,High
android_application,login,good,android_emulator,Android,1,0,6.26,5,0,2,0,0,0,0,0.034,965,794,249,772,6540,0,none,0,0,0,0,0,,84,Low
android_application,login,medium,android_emulator,Android,0,1,13.68,6,0,2,3,2,1,3,0.667,1883,1678,1625,2167,13492,1,vague,0,0,0,0,0,,84,Medium
android_application,login,bad,android_emulator,Android,1,0,36.4,12,0,2,5,4,7,6,0.814,2055,5722,6008,7718,36453,1,clear,1,1,0,0,0,,84,High
android_application,signup,good,android_emulator,Android,1,0,6.24,5,2,4,0,0,0,0,0.098,595,682,614,180,6346,0,none,0,0,0,0,0,,84,Low
android_application,signup,medium,android_emulator,Android,0,1,18.79,8,1,5,2,1,2,1,0.469,787,2101,1767,1097,18580,1,clear,0,0,0,0,0,,84,Medium
android_application,signup,bad,android_emulator,Android,0,1,51.78,13,4,4,3,7,3,3,1.0,3268,9410,6656,10778,51790,1,vague,0,0,1,0,1,,84,High
android_application,search,good,android_emulator,Android,1,0,4.67,5,3,1,0,0,0,0,0.174,704,544,215,359,4344,0,none,0,0,0,0,0,,84,Low
android_application,search,medium,android_emulator,Android,1,0,13.51,6,4,2,0,1,1,0,0.566,951,1477,1624,1578,13539,1,clear,1,0,0,0,0,,84,Medium
android_application,search,bad,android_emulator,Android,1,0,31.32,14,2,2,4,2,9,7,1.0,3204,4619,5916,5759,31379,1,vague,0,1,0,0,0,,84,High
android_application,button_click,good,android_emulator,Android,1,0,5.02,4,1,0,0,0,0,1,0.047,732,584,384,919,4709,0,none,0,0,0,0,0,,84,Low
android_application,button_click,medium,android_emulator,Android,1,0,7.74,5,1,0,2,1,0,0,0.429,2026,1637,1651,2861,7710,1,clear,0,0,0,0,0,,84,Medium
android_application,button_click,bad,android_emulator,Android,0,1,34.88,6,1,0,4,2,3,3,0.994,3217,8536,7562,7696,35103,0,none,0,0,1,0,0,,84,High
android_application,form_submit,good,android_emulator,Android,1,0,9.52,7,2,4,0,1,0,1,0.099,699,606,438,273,9255,1,clear,0,0,0,0,0,,84,Low
android_application,form_submit,medium,android_emulator,Android,1,0,19.03,11,2,5,4,3,2,1,0.552,1214,1687,2979,2486,18990,1,vague,1,1,0,0,0,,84,Medium
android_application,form_submit,bad,android_emulator,Android,1,0,46.88,13,2,5,6,3,8,5,0.976,2180,3683,5230,8902,46596,1,medium,1,1,0,0,0,,84,High
android_application,login,good,android_emulator,Android,1,0,6.19,4,1,2,0,0,0,0,0.059,1022,632,241,333,6312,0,none,0,0,0,0,0,,85,Low
android_application,login,medium,android_emulator,Android,0,1,18.27,11,1,2,2,1,1,2,0.54,1208,1217,3600,2665,18100,1,clear,1,1,0,0,0,,85,Medium
android_application,login,bad,android_emulator,Android,1,0,30.12,9,0,2,3,1,2,2,0.751,1765,4409,4924,5219,30251,1,clear,0,0,0,0,0,,85,High
android_application,signup,good,android_emulator,Android,1,0,9.28,6,0,5,1,0,0,0,0.093,918,566,678,287,9436,0,none,0,0,0,0,0,,85,Low
android_application,signup,medium,android_emulator,Android,0,1,21.03,5,0,5,0,0,2,0,0.543,1597,2260,2090,1449,21118,0,none,1,0,0,0,0,,85,Medium
android_application,signup,bad,android_emulator,Android,0,1,39.48,9,4,6,3,1,4,1,0.899,1972,5646,3364,6264,39268,1,medium,0,0,0,0,0,,85,High
android_application,search,good,android_emulator,Android,0,1,7.88,7,3,1,1,0,0,0,0.284,705,505,466,562,7883,0,none,0,0,0,0,0,,85,Low
android_application,search,medium,android_emulator,Android,0,1,14.64,5,4,2,1,1,3,3,0.528,1641,1564,1860,1394,14234,1,medium,1,0,0,0,0,,85,Medium
android_application,search,bad,android_emulator,Android,0,1,27.5,17,4,2,4,2,6,5,1.0,2275,3936,5354,8221,27454,1,clear,1,1,0,0,0,,85,High
android_application,button_click,good,android_emulator,Android,0,1,6.34,5,1,0,0,0,0,0,0.156,806,362,337,414,6103,0,none,0,0,0,0,0,,85,Low
android_application,button_click,medium,android_emulator,Android,0,1,10.72,7,1,0,3,2,1,0,0.444,1524,1529,930,1844,10790,1,vague,0,0,0,0,0,,85,Medium
android_application,button_click,bad,android_emulator,Android,0,1,25.1,10,1,0,5,4,5,5,1.0,3089,7128,7717,9644,24770,1,medium,0,1,1,0,0,,85,High
android_application,form_submit,good,android_emulator,Android,1,0,7.72,7,2,5,0,0,1,0,0.124,721,328,390,451,7911,0,none,0,0,0,0,0,,85,Low
android_application,form_submit,medium,android_emulator,Android,1,0,17.98,10,2,4,1,2,1,1,0.389,1718,1612,2103,1620,17888,1,medium,1,0,0,0,0,,85,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,52.36,17,2,4,7,4,6,3,0.959,3260,3458,5650,7811,52465,1,vague,1,1,0,1,0,,85,High
android_application,login,good,android_emulator,Android,1,0,5.53,2,0,2,0,1,0,0,0.085,1142,352,612,491,5442,1,medium,0,0,0,0,0,,86,Low
android_application,login,medium,android_emulator,Android,0,1,12.75,4,1,2,1,1,1,1,0.556,1104,1686,1446,1450,12884,0,none,0,0,0,0,0,,86,Medium
android_application,login,bad,android_emulator,Android,0,1,33.1,13,1,2,6,3,6,6,0.897,2114,4625,7539,8551,32768,1,vague,1,1,0,0,1,,86,High
android_application,signup,good,android_emulator,Android,1,0,5.78,5,2,5,0,1,0,0,0.097,1224,552,488,178,5862,1,clear,0,0,0,0,0,,86,Low
android_application,signup,medium,android_emulator,Android,1,0,13.6,8,2,4,2,1,0,2,0.386,1467,1532,1271,1716,13482,1,clear,0,0,0,0,0,,86,Medium
android_application,signup,bad,android_emulator,Android,1,0,33.1,11,2,3,6,2,1,3,0.931,2568,3900,3114,4777,33199,1,vague,0,0,0,0,0,,86,High
android_application,search,good,android_emulator,Android,1,0,3.63,5,3,2,0,0,0,0,0.171,502,846,433,547,3645,0,none,0,0,0,0,0,,86,Low
